,name,lat,lon
759,Dynamic Technologies,52.428867,4.914647
760,Dynamic Technologies,52.397453000000006,4.939774
761,Dynamic Technologies,51.561028,5.105252
784,Dynamic Corporation,51.587162,5.334548000000001
785,Dynamic Corporation,52.388168,5.178269
786,Dynamic Corporation,51.64896,5.474725
787,Dynamic Corporation,51.83691,4.99292
788,Dynamic Corporation,52.854591000000006,5.025642
789,Dynamic Corporation,51.546741,5.0850610000000005
790,Dynamic Corporation,52.00238,4.16256
791,Dynamic Corporation,52.957359,5.923781
792,Dynamic Corporation,51.4403,5.45306
793,Dynamic Corporation,52.784431000000005,4.787146
794,Dynamic Corporation,51.96106,5.859301
795,Dynamic Corporation,51.856804,4.418169
796,Dynamic Corporation,52.227039000000005,6.193849
797,Dynamic Corporation,52.935608,4.770253
798,Dynamic Corporation,52.3894,4.879656
799,Dynamic Corporation,52.103466,6.314483999999999
800,Dynamic Corporation,50.77319,5.70874
801,Dynamic Corporation,52.361549,4.94068
802,Dynamic Corporation,52.714211,6.860989999999999
803,Dynamic Corporation,52.650391000000006,5.060714
804,Modern Enterprises,51.280552,3.835035
805,Modern Enterprises,52.369431,4.902561
806,Modern Enterprises,52.34985,5.620868
807,Modern Enterprises,51.929333,5.711857
808,Modern Enterprises,51.819859,4.775273
809,Modern Enterprises,52.133392,6.204294
810,Modern Enterprises,52.640499,5.05733
811,Modern Enterprises,51.352596000000005,5.450491
812,Modern Enterprises,53.236004,6.522026
813,Modern Enterprises,53.058601,6.075936
814,Modern Enterprises,52.988174,6.955722
815,Modern Enterprises,52.661171,5.088405000000001
816,Modern Enterprises,52.273983,4.972093
817,Modern Enterprises,53.137856000000006,6.429479
818,Modern Enterprises,51.696659,5.329523
819,Modern Enterprises,51.649757,4.011976
820,Modern Enterprises,52.513889,6.0866430000000005
821,Modern Enterprises,52.459702,6.61879
822,Modern Enterprises,52.085075,5.0127
843,Swift Partners,51.80928,4.99966
844,Swift Partners,52.37138,4.85796
845,Swift Partners,51.58836,5.309029
846,Swift Partners,52.346298,4.902778
847,Swift Partners,52.148029,4.773509
848,Swift Partners,52.378963,4.548502
849,Swift Partners,52.261631,6.708548
850,Swift Partners,52.488316000000005,4.752644
851,Swift Partners,52.482262,4.66087
852,Swift Partners,51.49358,4.311092
853,Swift Partners,51.485439,4.29133
854,Swift Partners,53.034069,5.655403
855,Swift Partners,52.143841,4.67468
856,Swift Partners,52.009892,4.69993
857,Swift Partners,51.619961,4.94346
858,Swift Partners,51.682514000000005,5.12965
859,Swift Partners,52.079197,4.320126999999999
860,Swift Partners,51.488594,5.440603
861,Swift Partners,51.81023,4.6550650000000005
862,Swift Partners,51.358429,4.393491
863,Swift Partners,52.086639,4.74644
864,Swift Partners,52.316193,6.930648
865,Swift Partners,53.24646,6.58757
882,Visionary Group,51.58836,4.54408
883,Visionary Group,52.389263,5.231449
884,Visionary Group,52.697304,5.20638
885,Visionary Group,52.352432,4.852367
886,Visionary Group,52.529194,6.433003
887,Visionary Group,51.519653000000005,5.965038
888,Visionary Group,51.471706,3.819597
889,Visionary Group,53.199814,5.816309
890,Visionary Group,52.090763,4.957715
891,Visionary Group,51.562359,3.497259
892,Visionary Group,51.80101,4.679895
893,Visionary Group,52.00238,4.16256
894,Visionary Group,51.646103,5.950882
895,Visionary Group,52.66222,4.828880000000001
896,Visionary Group,52.137367,5.427718
897,Visionary Group,52.220108,6.927061999999999
898,Modern Corporation,51.427559,5.465047
899,Modern Corporation,52.357304,4.891811
900,Modern Corporation,52.359459,6.586180000000001
901,Modern Corporation,52.547291,4.662311
902,Modern Corporation,52.202171,6.202666000000001
903,Modern Corporation,53.23819399999999,6.623806
904,Modern Corporation,51.894337,6.381132
905,Modern Corporation,50.959843,5.831795
906,Modern Corporation,52.386131,5.269931
907,Modern Corporation,52.359138,4.802557
908,Modern Corporation,53.112862,6.110769
909,Modern Corporation,52.060406,4.540207
910,Modern Corporation,52.715763,6.484362
911,Modern Corporation,52.138821,5.039037
912,Modern Corporation,51.949249,5.20642
913,Modern Corporation,51.209068,5.949041
914,Modern Corporation,51.533302,4.465179
915,Modern Corporation,52.129089,5.038161
916,Modern Corporation,51.853889,4.541214
917,Modern Corporation,52.510777,4.668353
918,Modern Corporation,51.873802000000005,4.586526
919,Modern Corporation,51.821503,5.851338
920,Modern Corporation,52.364468,6.465567
921,Modern Corporation,52.49389300000001,4.657702
922,Modern Corporation,51.873589,6.24611
923,Green Industries,51.470474,5.49412
924,Green Industries,51.915737,4.478116
925,Green Industries,52.146282,4.476262999999999
926,Green Industries,52.050186,5.6439
927,Green Industries,51.910667,4.340502
928,Green Industries,52.229198,6.85808
929,Green Industries,53.174202,5.412526000000001
930,Green Industries,53.197521,6.578567999999999
931,Green Industries,52.514137,5.502881
932,Green Industries,51.579071,5.18244
933,Green Industries,51.53112,4.453111
934,Green Industries,51.186279,6.010477
935,Green Industries,53.196678000000006,5.78461
936,Green Industries,52.226925,5.18025
937,Green Industries,51.462990000000005,5.464446
953,Dynamic Partners,53.147221,6.566307000000001
954,Dynamic Partners,51.332382,3.84753
955,Dynamic Partners,52.696976,5.117591
956,Dynamic Partners,51.359234,6.180864
957,Dynamic Partners,52.520969,4.96201
958,Dynamic Partners,51.170933000000005,5.819096
959,Dynamic Partners,52.355206,4.620652
960,Dynamic Partners,52.492485,4.692416000000001
961,Dynamic Partners,52.371395,4.529775
962,Dynamic Partners,52.159496,6.729669
963,Dynamic Partners,53.129082,5.478205
964,Dynamic Partners,52.720413,5.729949
965,Dynamic Partners,52.226490000000005,5.177698
966,Dynamic Partners,51.603947,6.054809
967,Dynamic Partners,52.377937,4.6186940000000005
968,Dynamic Partners,52.030594,5.654088
969,Dynamic Partners,51.442921000000005,5.619453
970,Dynamic Partners,52.017315,5.039022
971,Dynamic Partners,51.423546,4.328892
972,Dynamic Partners,52.082203,4.322618
973,Dynamic Partners,51.562054,5.0746720000000005
974,Dynamic Partners,51.822647,4.395904
975,Dynamic Partners,52.303177000000005,4.677549
976,Swift Corporation,52.235901,6.090443
977,Swift Corporation,51.556599,5.078741
978,Swift Corporation,52.005955,5.553395
979,Swift Corporation,52.754711,7.042325
980,Swift Corporation,52.43350600000001,6.832153
981,Swift Corporation,51.896793,4.509998
982,Swift Corporation,52.178665,5.304862
983,Swift Corporation,52.206524,4.643515
984,Swift Corporation,51.973728,4.249613
985,Swift Corporation,52.407368,6.783489
986,Swift Corporation,51.451004,5.464946
987,Swift Corporation,53.240475,6.535830000000001
988,Swift Corporation,52.186138,5.29549
989,Swift Corporation,52.12326,4.443280000000001
990,Swift Corporation,51.833408,4.130643
991,Swift Enterprises,51.865047,4.355659999999999
992,Swift Enterprises,52.494499,4.68548
993,Swift Enterprises,52.37867,4.883832
994,Swift Enterprises,51.702118,5.560448
995,Swift Enterprises,51.81139,5.800421
996,Swift Enterprises,51.517178,3.994613
997,Swift Enterprises,52.110386,5.083622
998,Swift Enterprises,52.989479,6.29171
999,Modern Solutions,52.253384,4.764716
1000,Modern Solutions,51.879471,5.837613
1001,Modern Solutions,50.88409,5.977301000000001
1002,Modern Solutions,51.377594,6.180149
1003,Modern Solutions,52.252392,5.611487
1012,Elite Corporation,51.840839,5.839759
1013,Elite Corporation,52.074196,5.095043
1014,Elite Corporation,52.207069,4.86029
1015,Elite Corporation,52.28484,4.577787
1016,Elite Corporation,52.116001,5.128069
1017,Elite Corporation,52.95930500000001,5.872152
1024,Visionary Solutions,52.158409000000006,5.379532
1025,Visionary Solutions,52.170807,4.534835
1026,Visionary Solutions,50.863197,5.83375
1027,Visionary Solutions,52.118851,6.5249440000000005
1028,Visionary Solutions,51.971138,6.712263
1029,Visionary Solutions,51.923161,4.62241
1030,Visionary Solutions,51.420235,5.2897
1031,Modern Networks,52.43866,4.812017
1032,Modern Networks,52.410461,6.89836
1033,Modern Networks,52.338646,4.7775300000000005
1034,Modern Networks,52.927181,7.01761
1035,Modern Networks,51.906063,5.565069
1036,Modern Networks,52.158699,5.378542
1037,Pioneer Enterprises,51.870903000000006,4.604235
1038,Pioneer Enterprises,52.775509,6.894639999999999
1039,Pioneer Enterprises,51.8102,4.63733
1040,Pioneer Enterprises,50.945316,5.971508999999999
1041,Pioneer Enterprises,52.380054,4.899697
1042,Pioneer Enterprises,52.361549,4.94068
1043,Pioneer Enterprises,51.309231,3.778164
1044,Pioneer Enterprises,52.799,6.896683
1045,Pioneer Enterprises,52.021797,4.218062000000001
1046,Dynamic Enterprises,52.080544,4.26788
1047,Dynamic Enterprises,52.510071,5.473269999999999
1048,Dynamic Enterprises,52.65576899999999,4.75776
1049,Dynamic Enterprises,51.420723,5.406116
1050,Dynamic Enterprises,52.065697,4.317823000000001
1051,Dynamic Enterprises,51.42263,5.485685
1052,Dynamic Enterprises,52.383263,4.6042510000000005
1053,Dynamic Ventures,51.690418,5.329953
1054,Dynamic Ventures,52.129402,5.190471
1055,Dynamic Ventures,52.212318,6.865317
1056,Dynamic Ventures,51.886677,4.548312
1057,Dynamic Ventures,51.924789,4.5136400000000005
1058,Dynamic Ventures,52.646465,5.052159
1059,Dynamic Ventures,51.89061,5.093459999999999
1060,Dynamic Ventures,52.075516,4.358499
1061,Dynamic Ventures,51.661072,5.229984
1062,Dynamic Ventures,51.890198,5.080131
1082,Pioneer Group,51.823593,5.798502
1083,Pioneer Group,52.33548,4.859922
1084,Pioneer Group,52.446171,4.847414
1085,Pioneer Group,52.989479,6.29171
1086,Pioneer Group,51.556599,5.078741
1087,Pioneer Group,51.488277,4.29129
1096,Global Partners,51.821217,4.260314
1097,Global Partners,51.893185,4.580428
1098,Global Partners,51.36652,6.131075
1099,Global Partners,53.185104,5.789708
1100,Global Partners,52.043129,4.260796
1101,Global Partners,51.921787,4.55728
1102,Global Partners,51.958302,4.544951
1103,Global Partners,52.455433,5.693386
1104,Global Partners,52.103466,6.314483999999999
1105,Global Partners,53.00376899999999,6.066415
1106,NextGen Networks,52.632267000000006,4.751939
1107,NextGen Networks,52.300205,6.755996000000001
1108,NextGen Networks,52.141071,4.471607
1109,NextGen Networks,52.215824,4.511586
1110,NextGen Networks,51.505119,4.861033
1111,NextGen Group,51.92955,4.402537000000001
1112,NextGen Group,52.029121,4.288151
1113,NextGen Group,52.786961,6.110723999999999
1114,NextGen Group,52.088352,4.870138
1115,NextGen Group,51.605827000000005,5.446227
1116,NextGen Group,51.831219,4.975046
1117,NextGen Group,50.924942,5.92628
1118,Innovative Consulting,52.776230000000005,6.896062
1119,Innovative Consulting,51.833508,4.318684999999999
1120,Innovative Consulting,52.907036,4.960792
1121,Innovative Consulting,51.691132,5.08467
1122,Innovative Consulting,52.129948,4.6644
1123,Innovative Consulting,52.017273,5.178089
1124,Innovative Consulting,52.44706,5.897812
