totalsum,number_stops,Max_to_depot,Min_to_depot,vehicle_cap,real_km_order,chosen_company,chosen_candidate,greedy_total_sum,average_percentage_in_circle,mean_distance_within_circle,delivery_density,radius,average_overlap_percentage,average_cluster_size,average_centroid_distance,average_distance_within_clusters,average_distance_between_clusters,average_minimal_distance,average_maximal_distance,percentage_overlap,number_clusters,avg_distance_points_to_centroid,max_distance_points_to_centroid,min_distance_points_to_centroid,amount_noise_points
1421.6622667646266,13,139.99335083234908,12.77657895556526,18,49.022602440731816,Innovative Consulting,Modern Networks,3893.8914954366396,0.4948349928093522,0.5731197075184058,2.4750076158837775,0.8019029220416491,0.4244439223057644,23.22222222222222,0.2510526362678322,28.666112573220122,104.34960099563989,0.006286003336114333,0.8389729555639764,1.0,14,64.3122230038736,180.35527836255946,3.469756187542851,9
1506.2275611967639,16,154.83390853925144,9.238388348332093,17,49.043138609877815,Global Enterprises,Modern Industries,6026.329826090583,0.1777350558516856,0.2236872101591234,5.118616602857113,0.3526661372062667,0.29983462443988756,22.210526315789473,0.23680457549938091,30.254583860111772,111.06136136494439,0.004887954382380087,0.7795143512182439,1.0,10,68.5590116413862,206.39823858554826,0.46743400427686455,5
2923.7854433754387,26,158.63222288721235,17.073430932617747,19,36.292928058463154,Green Ventures,Global Corporation,14627.794108832015,0.6397847134900255,0.646791973836153,3.6978942950890854,0.9277860052923901,0.4141016512649598,9.11111111111111,0.13392773511881872,15.522430007928175,68.86853326376173,0.01758601153354816,0.41687858359922547,1.0,13,72.6100055514581,168.18981015447622,1.5363478572822287,5
1439.5329694538013,13,155.42801392961363,10.760619963715557,18,58.73244933286188,Green Group,NextGen Networks,4160.419979301677,0.7065710852110297,0.762454475207767,1.4385448352332246,1.0518368087370968,0.3552853763477752,18.666666666666668,0.22279665765713838,20.88977247261461,95.24941391391225,0.007993337597866563,0.7678559858363838,1.0,16,69.55742671331045,170.3544937335156,0.1612648978305582,10
2411.1374875139268,25,146.2654949557496,17.881584182605412,14,38.65221664615775,Elite Corporation,Modern Enterprises,10119.326250968512,0.24079177646702127,0.25154025636509253,3.576850732567835,0.5166962179178977,0.293366704805492,27.823529411764707,0.2654053088588793,19.645041258516308,121.74223473933932,0.0015172240297552791,0.8804820387915956,1.0,14,71.98332752634283,171.34528316930346,4.453793669715498,6
1736.9761962178634,16,154.83390853925144,37.251957733658806,13,60.35117917921718,Swift Technologies,Modern Industries,6512.761570904898,0.3681482520368179,0.28399928342511827,4.216040558562299,0.5495442514237711,0.3348579782790309,16.19047619047619,0.21122068852702397,26.66241384953391,103.74238639770024,0.007531484685846065,0.7177009530590829,0.5,16,62.015261651313836,212.47148309626854,0.6509942339595892,9
1808.5129525517032,21,139.14350117116803,7.525119946916158,3,72.17459450997296,Elite Corporation,Swift Corporation,7648.287416249724,0.24079177646702127,0.25154025636509253,3.576850732567835,0.5166962179178977,0.3176017994210213,26.125,0.2842401445502861,29.992601667135954,114.98409210885612,0.0035787253692227644,0.9256642383752289,1.0,14,69.53125375367324,175.7961451152588,1.1126528844071375,8
1170.4159477095957,12,163.85511530245253,26.94566182282459,4,106.66792983887086,Dynamic Partners,Pioneer Group,3849.778036796559,0.3504096108757174,0.5710711797620384,0.9565865532515834,0.8157891513829494,0.22545910230120753,17.705882352941178,0.24938024745023812,34.47828145494597,101.61532338327913,0.02731649767800976,0.8556727826000998,1.0,17,61.91959351986785,194.74181868970325,2.9234630951718517,5
1520.8743559013883,17,149.28787604095814,10.488612467296166,17,43.92197991429021,Pioneer Industries,Swift Group,6781.505795565672,0.29652668816471944,0.29421809673796095,4.90804140864146,0.5093319854701367,0.4237427872153272,19.952380952380953,0.22445198745729553,23.04101001955733,93.89122221216144,0.005658152278916621,0.7713414031825061,0.8888888888888888,11,65.6985214889531,223.30301644660037,2.0463354075290376,6
1580.4239128692095,15,157.20677317504848,46.22617651769558,5,78.50424517011332,Visionary Ventures,Dynamic Group,6968.2801686541,0.3826001203033502,0.3435571715384921,4.608062758587799,0.5256490292318009,0.20828835411412544,24.333333333333332,0.3210091138340075,42.69884730921787,112.36230127961296,0.007371311170176421,1.1418514565202953,0.9,21,44.16725752089768,176.53322838258228,1.7349340262742448,8
1633.4531039514275,15,157.20677317504848,24.672584406946214,16,57.45448609658373,Innovative Group,Dynamic Group,6674.844260864646,0.35854947486104405,0.3914296595396565,4.089346258503618,0.4832354075982817,0.46244425652320387,27.071428571428573,0.28496361776507356,33.477469935438805,109.64774169959249,0.0011292008216639542,0.9729582701529654,1.0,10,60.498413766853545,235.49379037358437,1.663320570884472,6
3261.3956290667998,31,159.81187635532552,9.866248210360343,18,32.678350076587755,Dynamic Industries,Modern Partners,18674.827009845114,0.32880492257447663,0.39097827021035203,3.78887373522736,0.6481193675383145,0.3081110761523158,20.217391304347824,0.20748549804728433,22.902166891195186,113.28673616079331,0.003337320441509971,0.6933873768431178,0.9545454545454546,14,71.91718414945579,173.99819686294012,4.943194557451854,8
1395.6976522579237,15,138.56703720680733,9.866248210360343,6,54.7782853763621,Dynamic Industries,Elite Consulting,5104.3785127206365,0.32880492257447663,0.39097827021035203,3.78887373522736,0.6481193675383145,0.34361704381727265,13.05,0.21650726660004405,26.648992389360863,109.69902728994306,0.01563120627875506,0.7009716742094908,0.6666666666666666,22,55.11634424611023,178.21127818454386,2.116973946214026,8
1191.1319309905077,14,163.85511530245253,10.488612467296166,11,50.77498394341141,Dynamic Partners,Pioneer Industries,4567.539766661832,0.3504096108757174,0.5710711797620384,0.9565865532515834,0.8157891513829494,0.24621198849459722,24.5,0.2654175167027118,32.63945122002057,124.88146381017785,0.0023748703076999105,0.8843707515306,0.75,16,64.0602914358533,192.59215552253352,4.937114076525658,11
1821.6850139921225,16,159.8247227626519,9.866248210360343,4,87.6488323502706,Innovative Solutions,NextGen Enterprises,8262.916773793342,0.47226334386583096,0.7062064121976654,0.61020608817207,1.0214139696088649,0.3111329824616438,27.333333333333332,0.25516432487674606,28.839258397457282,116.98093471416107,0.0027130497195269614,0.8823900597316229,1.0,9,65.35364912979469,224.3580218505216,2.666625747560586,7
1805.5886259781967,14,154.83390853925144,6.7287923716538875,14,51.988847551027895,Green Industries,Modern Industries,4968.363190966615,0.5386573287578652,0.5042726847228968,1.3521224985178895,0.840383798888113,0.5611625077185717,28.53846153846154,0.31546657690017804,25.476722270701213,129.40379548695418,0.0006260500114463284,1.133402316897634,1.0,16,64.71962292505533,205.16011222457553,0.08936350006289555,6
1208.3694453153657,10,155.18827572845757,13.67886623096255,9,70.69280988003305,NextGen Technologies,Innovative Ventures,2813.9360912984407,0.2147669674737612,0.47978911367142124,3.60257933967751,0.5944951039615664,0.33427129802987926,29.928571428571427,0.29490326981173326,27.76854967245674,104.71263306582053,0.0006384374191683414,0.9867370108582787,0.8,12,59.69901896872903,156.81686433192468,0.2963223613848839,7
1699.5145458011857,21,110.02418877287253,14.02813664903591,7,49.247963679171164,NextGen Solutions,Innovative Group,5870.250271884302,0.467351071554564,0.48549615751324343,5.610019075721042,0.7146018716959447,0.3976323235625295,8.0,0.17430999924845086,18.535936626117085,101.34718760465563,0.06442808115746831,0.5383469073699619,0.6,18,62.619356316323795,176.7406347226861,2.070586298896131,9
2435.088291459536,26,147.15885605464854,14.305476220329728,19,37.51827179968057,Visionary Technologies,Modern Ventures,13293.1981675638,0.48078075826837874,0.5530509248449434,5.836976045381285,0.80895009655361,0.4175995313272201,8.333333333333334,0.14441926117327875,17.562785858006542,86.47361477759755,0.04445552481262917,0.41224173635328976,1.0,15,64.46996792953112,196.04273414744537,0.1612648978305582,10
687.0137573219483,11,88.60266196501932,17.881584182605412,11,44.65392326417038,Visionary Ventures,Elite Corporation,2237.4416703957636,0.3826001203033502,0.3435571715384921,4.608062758587799,0.5256490292318009,0.16459505022524412,24.8,0.286235037394088,29.58352841714328,108.07929616055078,0.003549756237987775,0.918412138100941,1.0,15,57.35585509421539,220.2084180884881,0.08936350006289555,4
1345.918287822692,12,163.85511530245253,26.94566182282459,17,58.12374214509007,Global Corporation,Dynamic Partners,4485.429704410928,0.2577711069342723,0.4774928077985118,0.9445959982489879,0.820950573900979,0.36343599033816426,25.058823529411764,0.24917538454975574,31.647902110794757,103.2346886832908,0.002146336824539386,0.8682363353327047,1.0,15,68.61497396563549,190.7205528939913,5.6970122270292425,8
2323.4311717485975,26,143.68314269548637,28.1145644300613,15,35.59088883908452,Pioneer Partners,Green Networks,10291.73599613197,0.09910581912241889,0.1601192417077065,6.344959272846139,0.3879459939978691,0.22196915029485587,24.352941176470587,0.2596348144924413,34.30578756659728,93.01218561998051,0.004310056492436963,0.8900116480258162,1.0,11,70.3816885012393,183.0362466683018,3.757914523203543,9
2492.567885343169,28,143.68314269548637,10.488612467296166,19,35.30632768726539,Green Networks,Pioneer Industries,13882.308803842232,0.5845675921699106,0.6342822743524761,5.506960931112235,0.866843590041707,0.3712249373433584,6.046511627906977,0.12069009981637062,18.822827567754118,77.75385452462814,0.04050877699967583,0.35689143772923254,0.8571428571428571,20,64.27502910331653,186.7893140685448,1.3619888448924302,6
1179.7531813173334,14,100.97738834590204,26.89281933980522,8,52.14174132230799,Global Technologies,Dynamic Enterprises,4438.548882597179,0.36657756956918536,0.6079413011924946,1.67141210738807,0.7558644485034748,0.34840039410119505,19.736842105263158,0.23701904700193926,19.935052136543298,102.91545755495926,0.006041034204893124,0.7850413659541844,1.0,12,59.06586578811514,179.3283604731628,1.205170634138357,7
3507.7137559980843,33,163.4990131641021,14.939552902319194,13,33.331892090536726,Green Technologies,Modern Corporation,22008.463014034685,0.6736185333092337,0.7131128701925723,1.6208062542217936,0.9909335074483244,0.34785492100591714,17.35,0.23423665678536262,30.665258011117622,107.52000963340468,0.018720737204783195,0.773882864983947,0.68,16,71.06171242990021,169.08918342531078,2.4712033708373293,12
3388.9605884727594,30,165.2337850637706,10.11857939759048,18,37.428269357585265,Dynamic Group,Global Industries,23276.675176039407,0.34104070233576556,0.46154835523477916,1.49540818818821,0.9227311503763778,0.33630617015199393,14.8,0.20313893975378325,25.538306939127963,105.59234169986595,0.006215053293944285,0.6418296677402705,1.0,11,71.55433020135818,170.52294155613478,4.509249380367057,5
3036.1322560222316,29,159.81187635532552,17.881584182605412,6,56.77886097652157,Modern Partners,Dynamic Enterprises,15259.372177240677,0.5375004331927468,0.4913197840692335,3.7982641801189403,0.9154454695074649,0.3577174603174603,5.043478260869565,0.11194691417736886,8.584230509967721,99.45418078075944,0.043907438839927024,0.2953690745046152,0.7142857142857143,19,69.04020160495716,158.75345818239174,1.0661519956572687,9
2530.489687917134,26,145.7710468916053,14.305476220329728,11,42.57431564558982,Dynamic Enterprises,Visionary Technologies,12492.057102421562,0.49323335025505183,0.5603984955917368,2.86906224709001,0.6661700045241271,0.3997644984290436,16.68421052631579,0.24594326927413693,25.403966602171376,106.86938757720363,0.018251595738495215,0.7638955992383962,0.7368421052631579,15,69.80219335339292,215.63233675977173,2.140376970889888,10
3025.5334384731673,28,159.81187635532552,6.7287923716538875,10,38.87811663247437,Green Industries,Modern Partners,12982.200058160102,0.5386573287578652,0.5042726847228968,1.3521224985178895,0.840383798888113,0.4299653230873327,17.470588235294116,0.242884618200218,31.046672055244986,104.4922571479609,0.00934445236494303,0.8451153046512239,0.9047619047619048,16,72.14577608977599,163.06526317102683,2.2171861679445666,10
2678.343594098067,25,158.63222288721235,17.073430932617747,16,36.48004534903675,Green Ventures,NextGen Technologies,10485.202677695534,0.6397847134900255,0.646791973836153,3.6978942950890854,0.9277860052923901,0.4835466648568552,11.390243902439025,0.1499975496896189,12.245240938402798,82.827843579671,0.023520790961535056,0.4623488398911385,1.0,10,72.59673875640324,174.2411170735148,6.12305401479665,9
1321.2744790664162,14,139.99335083234908,12.77657895556526,9,61.36135452051417,Modern Networks,Swift Technologies,5026.421364284361,0.3921012841722224,0.4533769025792815,0.7987546493761158,0.8927572010477932,0.3147656421756145,22.0,0.2574828427090085,31.959054606582274,104.15519725914837,0.004253100014614088,0.891035768719092,0.875,18,56.63915233674603,205.6626424552067,1.4612825478956446,8
2080.398335178975,20,138.31974408666053,42.89068174689104,15,49.44369610020084,Green Enterprises,Dynamic Consulting,7420.4812723567775,0.5699154504113803,0.4569313233880925,1.0074733185422595,0.7949197455076326,0.30054516196893194,32.06666666666667,0.2778596532510638,26.11300505717818,95.89806632433998,0.00017546929337099523,0.9968882049531864,1.0,11,72.44424121177475,174.28757970867025,4.9708216220358565,7
2162.3358974831503,17,165.38559877829056,12.842320337305388,19,54.607898386700704,Visionary Solutions,Innovative Corporation,7811.052968965528,0.41514195283777383,0.4319173936497911,0.850040241442722,0.8654068301263008,0.43038526116014675,22.22222222222222,0.247114252051189,26.215793657505326,106.6570654929149,0.0028571813573387067,0.8253652461238357,1.0,13,60.51003472833057,190.79873485307084,2.5397486291612075,4
1890.3271600946298,16,154.92281731182752,19.800771546338275,17,47.21497074499216,Modern Technologies,Pioneer Ventures,6508.327462015388,0.387802462050502,0.542375378812611,1.570903753551378,0.9002855314209267,0.3508863622894697,22.294117647058822,0.2688703943381072,37.96650225745355,99.94089240693421,0.004620448529457871,0.9517474875660412,1.0,13,61.19966776960756,189.28470781738082,4.021417690976985,10
3800.3751551307487,36,165.2337850637706,10.11857939759048,16,44.105449115259304,Global Industries,Visionary Group,34925.7390292324,0.40654691451733505,0.5740251349915569,5.4211120687097605,0.8394048882474907,0.41260244890608155,11.682926829268293,0.1463553487132906,16.55393203818635,98.55553535882105,0.0111805031961831,0.4679065869695802,0.9375,11,72.3202501278095,172.3624789232735,5.6029361328887815,8
1330.1574765609034,15,124.6120917067215,10.488612467296166,20,49.39352918001778,Pioneer Industries,Innovative Consulting,4630.725713693804,0.29652668816471944,0.29421809673796095,4.90804140864146,0.5093319854701367,0.4546250294796,22.38888888888889,0.24145683280326713,30.248256210759653,109.16993440949548,0.0025231528862533895,0.8360180647329164,0.5714285714285714,18,66.563157202418,208.6474837914801,1.381317961561149,7
3268.1963089547753,35,159.5347772211442,14.305476220329728,20,34.0524516420667,Visionary Technologies,Dynamic Solutions,30013.286735162834,0.48078075826837874,0.5530509248449434,5.836976045381285,0.80895009655361,0.35863186732751945,9.5,0.14237768351202712,13.32543118726042,91.47413789846921,0.027902845680699388,0.4354828543532931,1.0,14,70.94588728240184,175.04260075323393,3.2535137786322137,8
2080.398335178975,20,138.31974408666053,42.89068174689104,3,86.95114836111301,Dynamic Consulting,Green Enterprises,7420.481272356776,0.6067291579344699,0.6324290707967788,3.2044228027595563,0.891446225351014,0.29770445593195405,11.588235294117647,0.15662914983088955,20.94360583523047,103.22270044157005,0.01536356242054944,0.5038286249065949,1.0,14,74.2640444240732,164.92892428790915,2.3647290978666264,9
1415.3260742077864,13,163.85511530245253,26.94566182282459,12,46.09665168551518,Dynamic Enterprises,Dynamic Partners,4347.959825132609,0.49323335025505183,0.5603984955917368,2.86906224709001,0.6661700045241271,0.17041880234457465,25.473684210526315,0.24308871042610472,32.29478291562122,120.64317346982595,0.0037839120549163657,0.8712183272079903,1.0,14,67.78269459912494,192.84770655817985,1.8542008446775933,7
3601.120888265382,38,159.81187635532552,14.02813664903591,3,77.12871993524655,NextGen Solutions,Modern Partners,34261.72514862347,0.467351071554564,0.48549615751324343,5.610019075721042,0.7146018716959447,0.4040554146675428,7.771428571428571,0.1505183951835169,17.53532588813036,101.49278759187192,0.0331358165059435,0.4435811308777516,0.9090909090909091,19,69.87042010353734,166.73135291512656,3.7018768789033,12
901.834890453293,11,108.21055520230841,24.672584406946214,14,53.525224828501926,Pioneer Group,Innovative Group,2397.638981937968,0.5302959564454668,0.5300230555399221,2.144698560614232,0.7704987334500788,0.3388755982655844,26.764705882352942,0.25603850140554985,13.749817572810397,114.40034204006135,0.0008556274328579356,0.877069522495892,1.0,12,67.56422268217536,187.89029056783457,5.863637815990895,6
1557.8677818381937,17,114.91335795776192,31.903700255252676,3,78.13489332113045,Global Partners,Dynamic Enterprises,6481.599402064211,0.6427789000731381,0.6668570316848274,1.4665349325113228,0.931770278378629,0.16036607322904964,12.291666666666666,0.20355588023442722,30.878552889964674,93.82833364328846,0.018070800577508633,0.6318313013191031,0.8571428571428571,20,60.42850715472338,187.24904538994826,2.26237976491026,5
2901.7819108398207,23,155.18827572845757,13.67886623096255,4,100.26181246207798,Visionary Enterprises,Innovative Ventures,12505.678785354079,0.5827626298353502,0.49576416469337303,5.866937483203815,0.8068818683431854,0.35665226381436615,8.820512820512821,0.1441896648345958,19.968353809603112,70.21983899979143,0.024037750514112572,0.4415355850437682,1.0,17,69.52651784568486,182.48055149730064,1.6388730133544964,8
1044.3561657746313,11,163.67736012282998,13.593053481719915,19,72.51972129245026,Visionary Partners,Swift Industries,3110.9554877611486,0.6643035416355745,0.5411321507528417,0.608575941519071,1.0227810471805203,0.3163744237900416,19.6875,0.26036943274799007,30.172815073800418,124.89859061520252,0.0022870614905061,0.8853728354056141,0.8,14,45.85097095528036,169.5092516788658,0.5481681094372938,7
2674.7866280455005,30,165.31308855562708,18.164045485391753,13,35.0847663506678,Dynamic Enterprises,Dynamic Technologies,14566.313507185692,0.49323335025505183,0.5603984955917368,2.86906224709001,0.6661700045241271,0.35141554969930255,20.68421052631579,0.23234998846761978,28.09123443012354,108.19796291006719,0.003844161696499387,0.7870115711590157,0.9565217391304348,15,68.96060409222993,185.77330494254176,3.683381634651395,5
1336.6906890483597,13,159.77165026293017,17.972458468755185,18,58.92357686361034,NextGen Corporation,Modern Solutions,4269.336796789285,0.3874293926948952,0.5962798229562404,2.2149652590712297,0.8476695962327683,0.5170861956650366,23.11111111111111,0.24865377432349434,21.730899200333827,120.87330099848312,0.011448202269243125,0.8325727501167721,1.0,13,52.76944395795417,237.63743372089556,1.1393751833359886,4
1113.160899133131,12,101.33652603806507,31.903700255252676,3,76.4294717791926,NextGen Networks,Dynamic Enterprises,2881.0294646329985,0.5730154050432028,0.6044658608558995,1.884976581053209,0.8218680163622553,0.3201207556311647,31.285714285714285,0.3004743657261081,33.096450584797815,111.65815729001363,0.0005535709648737283,1.0717396514722721,1.0,13,59.50139591457264,217.95782316483468,2.3251844504796195,7
2347.0688172443624,24,163.4990131641021,14.02813664903591,8,45.56798537124396,Green Technologies,NextGen Solutions,12695.920090737785,0.6736185333092337,0.7131128701925723,1.6208062542217936,0.9909335074483244,0.4222512459309193,16.72222222222222,0.2526904854538682,37.791217127361286,121.18243417488208,0.007211233424674412,0.7790070859802092,0.8125,16,69.54353779752621,174.25043754517682,4.389383461480462,9
3672.2984817982724,34,143.90379450758124,15.494782474459585,10,40.12991732415733,Visionary Group,Visionary Enterprises,28879.75538564688,0.625531978421182,0.46343400203821694,3.201268163025257,0.8918853480789233,0.42463080048606366,10.162162162162161,0.15465640647619272,17.07293150117594,92.24584257306262,0.01659980454098038,0.4684081156840922,0.8333333333333334,14,72.77708597423272,170.2829038018927,5.556035351866074,7
1858.4436661608302,20,146.76399544004227,7.525119946916158,9,40.709328968645025,Pioneer Networks,Swift Corporation,7566.8259660591375,0.22971886318530726,0.5828472099232299,2.5544074628658793,0.7060085688662,0.3575672823397883,32.0,0.30297788433900646,29.113658136288947,111.80597082400874,0.0030595157124792337,1.0783287361250187,1.0,9,72.93340589949362,169.84573938012633,2.368430121925772,8
2666.010535631735,27,145.7710468916053,14.305476220329728,17,34.64950961302686,Dynamic Networks,Visionary Technologies,14400.322607670596,0.35776638985636633,0.535338371002772,2.1596522587337943,0.7678265858012108,0.43424592277795937,12.047619047619047,0.22420422425710843,33.985664868911115,85.23033439597872,0.034525724409024995,0.7328292308868838,0.6666666666666666,17,66.0707428194344,173.80032450511845,1.8283167568335088,14
712.2645209447614,10,98.92611645070726,24.672584406946214,14,39.04081142774155,Innovative Group,Visionary Ventures,1464.8022316391105,0.35854947486104405,0.3914296595396565,4.089346258503618,0.4832354075982817,0.4393397947364385,19.714285714285715,0.29758802870533485,25.826179612221743,117.92687913589988,0.01358419694495981,1.010249524731893,1.0,14,42.53379931274882,172.1711783357175,0.7627970072111867,6
4954.807084996033,47,159.81187635532552,14.939552902319194,14,29.61756407819039,Modern Corporation,Modern Partners,55670.90534100606,0.4864557639157181,0.5566661754877342,4.285137919806511,0.861871780829367,0.45575533127211226,9.313725490196079,0.1266723651514556,11.021298955595702,92.86419263465837,0.024849085974240376,0.3736171086596989,1.0,10,73.25664427892393,162.7296567236988,0.9270940354094791,5
2336.041049922617,28,165.31308855562708,18.164045485391753,20,31.215806892290512,Modern Solutions,Dynamic Technologies,10377.933860949886,0.23842874305463868,0.45492822108342573,2.175776780472422,0.6624887719901462,0.3424639984924163,31.857142857142858,0.30641990824622745,28.519464566839115,118.580838664344,0.006289962911291225,1.0258690211789574,0.9130434782608695,11,72.22222394504627,172.16633080160224,4.51456286150522,12
2683.0345796851843,25,146.2654949557496,12.77657895556526,7,47.89257505462845,Modern Networks,Modern Enterprises,11125.16686186412,0.3921012841722224,0.4533769025792815,0.7987546493761158,0.8927572010477932,0.336981799029854,25.941176470588236,0.2521782214001756,24.702921741734386,112.8768231357103,0.003788449522027958,0.8665327183037665,1.0,12,74.30205507578518,167.92185037872363,1.5038638478786626,6
1771.8080493062682,16,157.20677317504848,20.900704957341016,3,99.92920711756166,Dynamic Group,Elite Ventures,7222.175128775184,0.34104070233576556,0.46154835523477916,1.49540818818821,0.9227311503763778,0.31808422952587717,12.904761904761905,0.20174016530841857,25.017071272075935,113.93666062775442,0.018238537075912244,0.637940023642148,1.0,22,44.73503168010736,163.46253357649346,1.2245495942653697,8
1246.2099522622784,18,114.91335795776192,9.238388348332093,20,38.16259290998843,Global Enterprises,Global Partners,6448.408766442646,0.1777350558516856,0.2236872101591234,5.118616602857113,0.3526661372062667,0.3769018520579108,22.0,0.23333693416472198,34.14263420063329,106.97579487190796,0.001992560911257267,0.8229765460015855,1.0,9,68.41865753117638,179.38702076326592,4.745109905965448,8
3061.2147665932816,33,165.31308855562708,18.164045485391753,7,47.17213068457582,Dynamic Technologies,Pioneer Ventures,22655.61089223438,0.39163573987128786,0.5254699412631334,6.841982594073578,0.7471790807490103,0.35009911844707176,6.543478260869565,0.12796850456737538,22.882077557896487,92.96694751500407,0.055998616243034746,0.34943466474529056,1.0,13,67.06528468024067,180.6983902461034,2.3952298528773173,11
2306.927584230686,17,153.16798797548444,25.417887844616814,14,53.18038165292369,Dynamic Networks,Pioneer Enterprises,8142.29103843769,0.35776638985636633,0.535338371002772,2.1596522587337943,0.7678265858012108,0.4509159909362046,21.38095238095238,0.227228482477853,13.32817017277571,102.50489775056774,0.004691305086092337,0.7621981308875067,0.8888888888888888,13,61.69924162023625,206.9655730424975,3.0325563332341887,8
695.045993142305,10,120.51184152791814,4.329841518262469,2,111.38691387301007,NextGen Technologies,Global Group,1812.4373566356294,0.2147669674737612,0.47978911367142124,3.60257933967751,0.5944951039615664,0.32995864223276833,20.615384615384617,0.29980231261468754,33.70958360071518,116.07914027595088,0.0016542046869538313,0.9974128794734425,0.75,20,33.72453501320727,173.28817161317937,0.7497545901406112,12
900.6077083625139,14,108.21055520230841,9.238388348332093,19,41.975618643130936,Pioneer Group,Global Enterprises,3536.341396054251,0.5302959564454668,0.5300230555399221,2.144698560614232,0.7704987334500788,0.34380902437252553,19.333333333333332,0.26559986477794284,23.743727983022687,93.89342203197754,0.0027254090504319,0.9084892315327544,0.875,19,61.800639508300705,195.26190338628388,0.0024420336503708216,4
792.7678868035962,10,146.76399544004227,24.66853341259753,6,68.08631854965685,Pioneer Networks,Visionary Ventures,2723.4591946049954,0.22971886318530726,0.5828472099232299,2.5544074628658793,0.7060085688662,0.4023736923634766,27.333333333333332,0.29021214030270154,22.37709364924297,109.03272762962646,0.010344507113005703,1.008651339399646,0.8,13,45.42896544087175,161.08637551801985,0.8945058818912555,10
2067.822789710887,20,138.31974408666053,35.15166992903827,19,38.277314737888936,Swift Industries,Dynamic Consulting,6361.25196617308,0.14624606817698688,0.14891794547134649,4.912071842679608,0.3600043151809705,0.4768415312349195,18.666666666666668,0.29719322500624434,28.476606040493397,118.37711132408056,0.01502593086904112,0.9028428871739833,0.7333333333333333,23,70.29304182647084,158.4410628494787,2.8666293693141442,9
851.8098599148374,10,159.77165026293017,23.340498758315537,13,65.9776345819567,NextGen Networks,Modern Solutions,2670.7249206686106,0.5730154050432028,0.6044658608558995,1.884976581053209,0.8218680163622553,0.36434932027037287,25.928571428571427,0.3076442531578025,34.044984160697666,119.1693358563025,0.006816176437253125,0.9787961209288643,0.8,16,64.69523116183474,178.36367762635066,3.5629680495087523,5
1453.1722444069574,18,135.77748950388232,36.675356699256646,4,65.79622368646787,Global Partners,Swift Technologies,7349.494727467721,0.6427789000731381,0.6668570316848274,1.4665349325113228,0.931770278378629,0.28809422737688584,17.6,0.20276034111319619,16.132268378985863,98.66429054137309,0.004620642218053997,0.6718013631853189,1.0,10,67.63194763894859,185.54134555710957,2.0978613580186534,8
2231.5334087345564,29,165.31308855562708,17.881584182605412,13,33.21575584187361,Elite Corporation,Dynamic Technologies,11380.324562567415,0.24079177646702127,0.25154025636509253,3.576850732567835,0.5166962179178977,0.3675259869284787,22.375,0.28040156419927253,32.27422850149593,113.51846350108073,0.00452212600240555,0.924830598845009,0.6521739130434783,12,68.97345315999983,203.06414706151884,5.10639733836533,5
874.5121332290526,12,95.49041713252147,17.881584182605412,7,61.21446096100342,Elite Ventures,Elite Corporation,2521.085774319471,0.49188064561390515,0.5378371954474908,2.381925604876714,0.7311238694888337,0.3959961105827811,32.8,0.2841299011577022,30.943711165023036,104.24883183536035,0.004666936009871779,0.9983196431626854,1.0,9,62.570764972021976,154.20512653025793,2.196304370457407,9
907.9563273120672,12,159.77165026293017,23.340498758315537,10,57.166755566308915,Global Technologies,Modern Solutions,3528.385576134935,0.36657756956918536,0.6079413011924946,1.67141210738807,0.7558644485034748,0.3656825396825397,14.9375,0.2485765021027303,32.05194115711514,111.69923949661172,0.030331196543006277,0.8001072698582988,0.8,14,46.54501344397569,180.5380892641766,2.9744879991609197,12
1506.978368114292,13,163.67736012282998,13.593053481719915,4,77.70964689557469,Dynamic Enterprises,Visionary Partners,4505.325102584722,0.49323335025505183,0.5603984955917368,2.86906224709001,0.6661700045241271,0.4921765671943835,21.22222222222222,0.2523714349475061,28.110176423265994,115.5534143208946,0.006559251355371847,0.8373865643361413,0.8333333333333334,15,57.76504097712192,221.33529297710166,1.9015894667150788,11
3334.5053708295886,39,165.31308855562708,14.02813664903591,4,64.44208385322891,Dynamic Technologies,NextGen Solutions,33453.06841447358,0.39163573987128786,0.5254699412631334,6.841982594073578,0.7471790807490103,0.3951156986599316,10.063829787234043,0.13925457970542549,11.926247785298205,92.13832323859765,0.02237187568478328,0.4242153704837606,1.0,11,72.42939338104341,184.80745217062375,4.513043910385857,7
1140.1649072253022,13,119.65503180141437,20.15603299533792,8,59.54156102831201,Swift Enterprises,Green Enterprises,3689.848487561834,0.4930928393631436,0.3796270833219203,2.4254090383694065,0.7245403282166313,0.4746796238431576,20.952380952380953,0.22119815177102545,26.435684648979723,112.50318093119166,0.011744666110186883,0.7525292246531882,1.0,10,57.65718517942028,185.18652462915685,0.38354895479152123,8
1622.3222177543614,16,160.78094364825878,22.620957041134808,14,56.2512853944066,Innovative Enterprises,Dynamic Networks,6548.299780027359,0.445693591794991,0.5127865630443885,1.850957661200936,0.8293862228489017,0.41618838763575605,18.210526315789473,0.2360878065375276,25.217775612687188,119.46525846952977,0.011430508526798496,0.8313422947210505,0.625,17,60.321981798029555,185.01709815617687,2.695906636846486,8
